# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	36547
#@/user_id	a2539fd9-2f40-4b0c-9b41-1f929aaf0d62
xi zao 	洗澡	c=2 d=0.0490458 t=36547
xi zao zao 	洗澡澡	c=1 d=9.47291e-11 t=36547
xia 	下	c=199 d=1.26975 t=36547
xia 	瞎	c=4 d=1.02129e-07 t=36547
xia ban 	下班	c=14 d=0.588605 t=36547
xia ci 	下次	c=9 d=0.1508 t=36547
xia dao 	下到	c=1 d=1.45673e-14 t=36547
xia ding jue xin 	下定決心	c=1 d=0.00778933 t=36547
xia ge yue 	下個月	c=1 d=3.26613e-13 t=36547
xia jia 	下家	c=1 d=4.11495e-25 t=36547
xia jia 	下架	c=2 d=1.31108e-10 t=36547
xia la 	下拉	c=2 d=0.0381969 t=36547
xia lai 	下來	c=3 d=0.0315873 t=36547
xia le 	下了	c=2 d=4.47621e-15 t=36547
xia mian 	下面	c=5 d=2.25779e-09 t=36547
xia qu 	下去	c=2 d=6.50952e-09 t=36547
xia shu 	下屬	c=4 d=0.00045739 t=36547
xia si 	嚇死	c=1 d=1.50861e-14 t=36547
xia tu 	下圖	c=2 d=0.0109985 t=36547
xia wu 	下午	c=6 d=0.104388 t=36547
xia xian 	下線	c=4 d=0.000578593 t=36547
xia yan 	瞎眼	c=1 d=1.50211e-22 t=36547
xia yi qu 	下一曲	c=1 d=8.4103e-23 t=36547
xia yu 	下雨	c=4 d=0.0880368 t=36547
xia zai 	下載	c=54 d=0.914224 t=36547
xia zhou 	下週	c=1 d=4.80077e-15 t=36547
xia zhou yi 	下週一	c=1 d=1.43777e-07 t=36547
xian 	先	c=53 d=1.58697 t=36547
xian 	嫌	c=1 d=1.68954e-23 t=36547
xian 	線	c=13 d=3.45036 t=36547
xian 	閒	c=1 d=4.95203e-27 t=36547
xian chang 	現場	c=2 d=0.0166678 t=36547
xian cheng 	現成	c=2 d=9.01271e-13 t=36547
xian cuo 	先錯	c=1 d=1.51618e-14 t=36547
xian dai 	現代	c=1 d=5.80237e-09 t=36547
xian de 	顯得	c=1 d=1.77188e-24 t=36547
xian ding 	限定	c=1 d=8.41316e-27 t=36547
xian duan 	線段	c=1 d=1.00758e-30 t=36547
xian guang 	閒逛	c=1 d=2.89483e-05 t=36547
xian hong 	顯紅	c=1 d=2.39138e-22 t=36547
xian ka 	顯卡	c=3 d=6.43249e-16 t=36547
xian kan kan 	先看看	c=1 d=0.00280879 t=36547
xian kan xia 	先看下	c=1 d=3.45021e-11 t=36547
xian mu 	羨慕	c=9 d=0.000911882 t=36547
xian qi 	嫌棄	c=2 d=1.26053e-18 t=36547
xian qian 	先前	c=1 d=3.66668e-21 t=36547
xian qu 	先去	c=0 d=5.23486e-05 t=36547
xian ren 	仙人	c=1 d=1.3606e-05 t=36547
xian shang 	線上	c=12 d=0.127827 t=36547
xian shi 	顯示	c=12 d=0.00180148 t=36547
xian shi qi 	顯示器	c=17 d=0.882497 t=36547
xian su 	限速	c=2 d=1.52274e-06 t=36547
xian xiang 	現象	c=3 d=0.00637794 t=36547
xian you 	現有	c=3 d=0.640824 t=36547
xian yu 	鹹魚	c=2 d=0.108609 t=36547
xian zai 	現在	c=202 d=2.44535 t=36547
xian zai de 	現在的	c=1 d=2.47917e-05 t=36547
xian zhi 	限制	c=20 d=0.0213751 t=36547
xian zhi xia 	限制下	c=1 d=3.04056e-24 t=36547
xiang 	像	c=16 d=0.263804 t=36547
xiang 	向	c=4 d=0.257947 t=36547
xiang 	想	c=52 d=0.262629 t=36547
xiang 	相	c=2 d=2.55511e-07 t=36547
xiang 	項	c=5 d=0.965605 t=36547
xiang 	香	c=12 d=0.440694 t=36547
xiang bu dao 	想不到	c=2 d=1.26031e-16 t=36547
xiang bu kai 	想不開	c=1 d=0.0710054 t=36547
xiang bu xiang 	想不想	c=1 d=9.74117e-16 t=36547
xiang ce 	相冊	c=4 d=0.00132016 t=36547
xiang chi 	想吃	c=2 d=0.000451658 t=36547
xiang chi shen me 	想吃什麼	c=1 d=0.00453922 t=36547
xiang dang 	相當	c=2 d=2.03503e-06 t=36547
xiang dang yu 	相當於	c=6 d=1.53634e-05 t=36547
xiang dao 	想到	c=3 d=5.37684e-18 t=36547
xiang de 	香的	c=1 d=3.79277e-07 t=36547
xiang de dao 	想得到	c=1 d=3.91093e-15 t=36547
xiang deng 	相等	c=0 d=2.50708e-20 t=36547
xiang deng de 	相等的	c=1 d=2.51964e-19 t=36547
xiang dui yu 	相對於	c=1 d=3.26446e-07 t=36547
xiang duo le 	想多了	c=1 d=1.67792e-30 t=36547
xiang fa 	想法	c=5 d=1.20987e-06 t=36547
xiang gang 	香港	c=1 d=0.0205478 t=36547
xiang ge 	像個	c=1 d=0.00609675 t=36547
xiang guan 	相關	c=10 d=0.701545 t=36547
xiang guo 	想過	c=1 d=5.93288e-06 t=36547
xiang hao 	想好	c=2 d=0.179971 t=36547
xiang ji 	相機	c=2 d=1.93374e-23 t=36547
xiang ling 	響鈴	c=1 d=3.09134e-13 t=36547
xiang mai 	想買	c=1 d=2.58791e-10 t=36547
xiang mu 	項目	c=31 d=1.24665 t=36547
xiang mu de 	項目的	c=1 d=6.0017e-24 t=36547
xiang mu jing li 	項目經理	c=1 d=4.38683e-13 t=36547
xiang mu li 	項目裏	c=1 d=2.59682e-21 t=36547
xiang qi lai 	想起來	c=1 d=0.000151098 t=36547
xiang qi lai le 	想起來了	c=1 d=0.00151855 t=36547
xiang qing 	詳情	c=1 d=0.000315927 t=36547
xiang shou 	享受	c=0 d=4.22213e-05 t=36547
xiang shou de 	享受的	c=1 d=0.00042433 t=36547
xiang wo 	向我	c=1 d=1.6794e-11 t=36547
xiang xi 	詳細	c=4 d=0.000459698 t=36547
xiang xiang 	想像	c=1 d=0.162838 t=36547
xiang xiang 	想想	c=3 d=0.369723 t=36547
xiang xiang 	想象	c=1 d=0.0246002 t=36547
xiang xin 	相信	c=1 d=0.00265162 t=36547
xiang xin zhong 	相信中	c=1 d=0.0266491 t=36547
xiang yao 	想要	c=5 d=0.0196914 t=36547
xiang yao de 	想要的	c=2 d=1.50836e-12 t=36547
xiang ying 	相應	c=1 d=4.92491e-19 t=36547
xiang ying 	響應	c=5 d=0.594521 t=36547
xiang yong 	想用	c=1 d=0.00118858 t=36547
xiang zhe 	想着	c=2 d=4.16352e-16 t=36547
xiao 	小	c=16 d=0.169192 t=36547
xiao 	蕭	c=1 d=8.72054e-08 t=36547
xiao che che 	小車車	c=1 d=2.50494e-09 t=36547
xiao chuan 	小川	c=1 d=3.01399e-09 t=36547
xiao di 	小弟	c=1 d=1.9633e-25 t=36547
xiao ding 	小釘	c=1 d=6.19521e-15 t=36547
xiao diu diu 	小丟丟	c=1 d=9.66263e-09 t=36547
xiao fei 	消費	c=3 d=0.0159336 t=36547
xiao fu za 	小複雜	c=1 d=0.00033379 t=36547
xiao gai dong 	小改動	c=1 d=0.00535353 t=36547
xiao gu niang 	小姑娘	c=1 d=0.00612731 t=36547
xiao guo 	效果	c=11 d=0.0152222 t=36547
xiao hao 	小號	c=1 d=6.19416e-13 t=36547
xiao he zi 	小盒子	c=1 d=0.104874 t=36547
xiao hu li 	小狐狸	c=1 d=3.50116e-07 t=36547
xiao huang 	小黃	c=1 d=7.63899e-09 t=36547
xiao huang che 	小黃車	c=1 d=3.33098e-09 t=36547
xiao jie 	小杰	c=8 d=0.0103089 t=36547
xiao jiu jie 	小糾結	c=1 d=2.14454e-05 t=36547
xiao lan chong 	小懶蟲	c=1 d=0.00694315 t=36547
xiao lv 	效率	c=2 d=2.50572e-05 t=36547
xiao mi 	小米	c=26 d=0.0323533 t=36547
xiao qi 	小氣	c=1 d=0.390628 t=36547
xiao qian 	小錢	c=0 d=0.0474734 t=36547
xiao quan zi 	小圈子	c=1 d=1.91946e-24 t=36547
xiao shi 	小事	c=1 d=5.53179e-06 t=36547
xiao shi 	小時	c=13 d=0.201897 t=36547
xiao shi qing 	小事情	c=1 d=1.51514e-06 t=36547
xiao shu 	小數	c=1 d=4.2345e-09 t=36547
xiao shu 	小鼠	c=1 d=4.21338e-09 t=36547
xiao shu dian 	小數點	c=1 d=6.36415e-08 t=36547
xiao shuo 	小說	c=7 d=5.11455e-05 t=36547
xiao tuan dui 	小團隊	c=1 d=2.82624e-17 t=36547
xiao wen ti 	小問題	c=4 d=0.000291637 t=36547
xiao xi 	消息	c=29 d=0.643317 t=36547
xiao xiao qi 	消消氣	c=3 d=0.000197455 t=36547
xiao xing 	笑醒	c=1 d=4.34761e-25 t=36547
xiao yi si 	小意思	c=1 d=0.125556 t=36547
xiao yu 	小於	c=2 d=0.170333 t=36547
xiao zhan 	小站	c=3 d=0.559943 t=36547
xiao zhong 	小衆	c=1 d=2.15339e-24 t=36547
xiao zhu shou 	小助手	c=1 d=9.33505e-15 t=36547
xiao zhuan lan 	小專欄	c=1 d=5.71404e-05 t=36547
xiao zu 	小組	c=24 d=0.0752267 t=36547
xie 	些	c=7 d=0.118837 t=36547
xie 	寫	c=49 d=0.831578 t=36547
xie bo ke 	寫博客	c=1 d=3.19928e-05 t=36547
xie cang 	謝倉	c=3 d=0.0130365 t=36547
xie cheng xu 	寫程序	c=1 d=2.56792e-07 t=36547
xie cuo 	寫錯	c=1 d=0.00050296 t=36547
xie dai 	攜帶	c=1 d=4.38221e-30 t=36547
xie dai ma 	寫代碼	c=4 d=0.076547 t=36547
xie dai ma de 	寫代碼的	c=1 d=1.31788e-12 t=36547
xie dao 	寫到	c=3 d=0.0327124 t=36547
xie de 	寫的	c=16 d=0.440108 t=36547
xie de shi 	寫的是	c=1 d=3.59285e-17 t=36547
xie fa 	寫法	c=3 d=0.680451 t=36547
xie ge 	寫個	c=1 d=3.61025e-15 t=36547
xie guo 	寫過	c=1 d=3.71059e-14 t=36547
xie hao 	寫好	c=0 d=6.90359e-25 t=36547
xie hao le 	寫好了	c=1 d=6.9382e-24 t=36547
xie he 	鞋盒	c=2 d=2.54267e-23 t=36547
xie hui 	歇會	c=1 d=0.0320647 t=36547
xie jin qu 	寫進去	c=1 d=2.41961e-13 t=36547
xie ku 	寫庫	c=3 d=4.05379e-13 t=36547
xie le 	寫了	c=6 d=0.135335 t=36547
xie lou 	泄漏	c=2 d=2.11988e-16 t=36547
xie lv 	斜率	c=1 d=9.58441e-31 t=36547
xie ru 	寫入	c=5 d=0.67368 t=36547
xie shang 	寫上	c=3 d=0.554327 t=36547
xie si 	寫死	c=6 d=0.00259284 t=36547
xie tiao 	協調	c=1 d=8.42203e-10 t=36547
xie wan 	寫完	c=1 d=0.0017643 t=36547
xie xian 	斜線	c=1 d=0.99005 t=36547
xie yi 	協議	c=2 d=2.79042e-14 t=36547
xie yi bian 	寫一遍	c=1 d=7.25878e-26 t=36547
xie yi xia 	寫一下	c=1 d=3.51142e-12 t=36547
xie zai 	卸載	c=3 d=5.0933e-05 t=36547
xie zai 	寫在	c=1 d=3.02488e-22 t=36547
xie zuo 	協作	c=1 d=1.98647e-16 t=36547
xin 	信	c=2 d=0.0165727 t=36547
xin 	心	c=2 d=3.33325e-17 t=36547
xin 	新	c=37 d=2.39725 t=36547
xin 	薪	c=1 d=3.53575e-05 t=36547
xin ban 	新版	c=4 d=0.41119 t=36547
xin bing 	心病	c=1 d=0.0280154 t=36547
xin de 	新的	c=8 d=0.396531 t=36547
xin de guo 	信得過	c=1 d=4.83485e-10 t=36547
xin dong 	心動	c=2 d=0.000190664 t=36547
xin dong xi 	新東西	c=1 d=0.00386807 t=36547
xin fa de 	新發的	c=1 d=0.120633 t=36547
xin fen zhi 	新分支	c=1 d=8.2637e-22 t=36547
xin gan qing yuan 	心甘情願	c=1 d=3.92786e-07 t=36547
xin gong neng 	新功能	c=1 d=8.28227e-19 t=36547
xin hao lei 	新好累	c=1 d=3.31888e-25 t=36547
xin ji 	新機	c=2 d=0.181472 t=36547
xin jia 	新加	c=2 d=3.27291e-08 t=36547
xin jian 	新建	c=3 d=0.995012 t=36547
xin jiao ben 	新腳本	c=1 d=5.30567e-15 t=36547
xin ku 	辛苦	c=8 d=0.985112 t=36547
xin ku yin 	新酷音	c=2 d=0.980199 t=36547
xin lao zhong tai 	新老中臺	c=1 d=2.53184e-17 t=36547
xin le 	信了	c=1 d=1.95384e-27 t=36547
xin li 	心理	c=3 d=0.0328764 t=36547
xin ping mu 	新屏幕	c=1 d=7.75444e-09 t=36547
xin qi xiang 	新氣象	c=1 d=1.69628e-11 t=36547
xin qing 	心情	c=1 d=4.65651e-09 t=36547
xin ren 	信任	c=1 d=3.3918e-16 t=36547
xin shou ji 	新手機	c=1 d=1.73172e-19 t=36547
xin tai 	心態	c=3 d=4.07761e-06 t=36547
xin tong shi 	新同事	c=1 d=3.87202e-15 t=36547
xin wen 	新聞	c=4 d=0.142274 t=36547
xin xi 	信息	c=16 d=0.185444 t=36547
xin yong ka 	信用卡	c=1 d=5.00707e-10 t=36547
xin you jian 	新郵件	c=2 d=0.000515692 t=36547
xin yu 	新語	c=0 d=9.38344e-18 t=36547
xin yu fa 	新語法	c=1 d=9.43048e-17 t=36547
xin zeng 	新增	c=22 d=0.479505 t=36547
xin zhong tai 	新中臺	c=18 d=0.0640633 t=36547
xin zi shi 	新姿勢	c=1 d=3.51262e-16 t=36547
xing 	性	c=2 d=0.0182243 t=36547
xing 	興	c=1 d=2.97833e-16 t=36547
xing 	行	c=9 d=0.0248475 t=36547
xing fu 	幸福	c=9 d=0.171137 t=36547
xing hao 	型號	c=6 d=0.113608 t=36547
xing jia bi 	性價比	c=1 d=1.23557e-18 t=36547
xing le 	行了	c=3 d=4.71572e-10 t=36547
xing neng 	性能	c=8 d=0.000224867 t=36547
xing qi 	星期	c=3 d=2.90009e-24 t=36547
xing qu 	興趣	c=2 d=0.00124328 t=36547
xing shi 	形式	c=3 d=0.000356206 t=36547
xing wei 	行爲	c=2 d=5.1347e-12 t=36547
xing xiang 	形象	c=1 d=0.00441572 t=36547
xing zhi 	性質	c=1 d=1.53459e-09 t=36547
xiu 	修	c=3 d=3.96666e-05 t=36547
xiu fu 	修復	c=86 d=1.22036 t=36547
xiu gai 	修改	c=58 d=0.727462 t=36547
xiu gai ban 	修改版	c=1 d=3.35166e-23 t=36547
xiu gai de 	修改的	c=1 d=1.20216e-19 t=36547
xiu gai le 	修改了	c=2 d=0.585669 t=36547
xiu gai xia 	修改下	c=2 d=9.21831e-14 t=36547
xiu hao 	修好	c=1 d=7.99604e-17 t=36547
xiu le 	修了	c=1 d=2.86749e-11 t=36547
xiu li 	修理	c=1 d=0.00019258 t=36547
xiu lian 	修煉	c=3 d=0.000625432 t=36547
xiu xi 	休息	c=3 d=1.69628e-11 t=36547
xiu xiu bu bu 	修修補補	c=1 d=1.98715e-20 t=36547
xiu zheng 	修正	c=1 d=6.8103e-11 t=36547
xu 	徐	c=1 d=9.24374e-17 t=36547
xu ding 	續訂	c=1 d=1.42245e-28 t=36547
xu fei 	續費	c=5 d=0.0142411 t=36547
xu ni ji 	虛擬機	c=10 d=0.249075 t=36547
xu qiu 	需求	c=35 d=0.0963876 t=36547
xu xian 	虛線	c=2 d=1.84091 t=36547
xu yao 	需要	c=93 d=1.19367 t=36547
xu yao de 	需要的	c=1 d=0.255381 t=36547
xuan 	選	c=16 d=0.0616919 t=36547
xuan chuan 	宣傳	c=2 d=4.56275e-05 t=36547
xuan chuan tu 	宣傳圖	c=1 d=6.93466e-18 t=36547
xuan ge 	選個	c=1 d=0.00113627 t=36547
xuan hao 	選好	c=0 d=0.0514274 t=36547
xuan ku 	炫酷	c=1 d=1.69657e-13 t=36547
xuan le 	選了	c=3 d=0.0338776 t=36547
xuan ran 	渲染	c=1 d=2.12097e-22 t=36547
xuan xiang 	選項	c=1 d=9.053e-07 t=36547
xuan ze 	選擇	c=7 d=0.440432 t=36547
xuan ze kuang 	選擇框	c=1 d=2.11405e-13 t=36547
xue 	學	c=12 d=0.148942 t=36547
xue 	雪	c=2 d=0.0372538 t=36547
xue dao 	學到	c=1 d=3.47767e-16 t=36547
xue hui 	學會	c=1 d=0.000173384 t=36547
xue xi 	學習	c=5 d=0.126841 t=36547
xue xi xue xi 	學習學習	c=1 d=1.99575e-12 t=36547
xue xue 	學學	c=1 d=1.25989e-12 t=36547
xue yin 	雪垠	c=7 d=0.175008 t=36547
xun 	訊	c=1 d=4.69436e-16 t=36547
xun cha 	巡查	c=19 d=0.272605 t=36547
xun huan 	循環	c=2 d=6.5516e-16 t=36547
xun lei 	迅雷	c=64 d=1.25512 t=36547
xun lei de 	迅雷的	c=3 d=0.00442715 t=36547
xun lei kei 	迅雷剋	c=1 d=0.00440507 t=36547
xun lian 	訓練	c=1 d=5.65718e-05 t=36547
xun zhang 	勳章	c=1 d=3.13156e-18 t=36547
ya 	呀	c=23 d=0.614929 t=36547
ya 	壓	c=1 d=1.36952e-23 t=36547
ya ce 	呀測	c=1 d=0.000120966 t=36547
ya ce 	壓測	c=2 d=0.000121572 t=36547
ya li 	壓力	c=2 d=0.031273 t=36547
ya suo bao 	壓縮包	c=7 d=0.0115928 t=36547
yan 	嚴	c=1 d=1.2662e-12 t=36547
yan chi 	延遲	c=2 d=1.08964e-10 t=36547
yan ge 	嚴格	c=5 d=2.1232e-05 t=36547
yan ge 	閹割	c=2 d=2.29608e-14 t=36547
yan jing 	眼睛	c=3 d=2.04617e-13 t=36547
yan jing 	眼鏡	c=1 d=1.8287e-13 t=36547
yan jiu 	研究	c=3 d=0.00126309 t=36547
yan jiu de 	研究的	c=1 d=3.291e-14 t=36547
yan jiu guo 	研究過	c=1 d=9.93796e-16 t=36547
yan jiu sheng 	研究生	c=1 d=2.68146e-16 t=36547
yan jiu xia 	研究下	c=1 d=0.000137073 t=36547
yan pi 	眼皮	c=1 d=0.142274 t=36547
yan qi 	延期	c=1 d=3.1696e-13 t=36547
yan se 	顏色	c=2 d=0.00822975 t=36547
yan shou 	驗收	c=1 d=2.60133e-12 t=36547
yan suan 	驗算	c=0 d=1.81705e-27 t=36547
yan suan yi xia 	驗算一下	c=1 d=1.82615e-26 t=36547
yan zheng 	驗證	c=11 d=0.0539375 t=36547
yan zheng qi 	驗證器	c=1 d=2.64883e-19 t=36547
yang 	樣	c=2 d=4.29704e-05 t=36547
yang 	羊	c=1 d=2.66346e-25 t=36547
yang 	養	c=3 d=9.75642e-05 t=36547
yang guang 	陽光	c=1 d=1.54975e-07 t=36547
yang le 	養了	c=1 d=4.98549e-18 t=36547
yang li 	樣例	c=1 d=0.000426457 t=36547
yang zi 	樣子	c=2 d=0.0042963 t=36547
yao 	要	c=178 d=2.64298 t=36547
yao ba 	要把	c=2 d=1.36752e-24 t=36547
yao bu 	要不	c=17 d=0.0124228 t=36547
yao bu yao 	要不要	c=5 d=9.90387e-05 t=36547
yao de 	要得	c=2 d=0.000889368 t=36547
yao di 	要低	c=1 d=2.48128e-15 t=36547
yao kai hui 	要開會	c=1 d=1.88407e-11 t=36547
yao kong 	遙控	c=1 d=8.59363e-12 t=36547
yao lai 	要來	c=1 d=2.99326e-16 t=36547
yao ma 	要嗎	c=1 d=1.96604e-12 t=36547
yao me 	要麼	c=2 d=0.000139936 t=36547
yao ni 	要你	c=1 d=2.43845e-16 t=36547
yao qian 	要錢	c=1 d=1.68518e-22 t=36547
yao qing 	邀請	c=1 d=6.52415e-06 t=36547
yao qiu 	要求	c=7 d=0.00349997 t=36547
yao sha 	要殺	c=0 d=2.46723e-08 t=36547
yao sha you sha 	要殺有啥	c=1 d=2.4796e-07 t=36547
yao shi 	要是	c=45 d=0.751049 t=36547
yao shuo 	要說	c=0 d=4.45692e-24 t=36547
yao si 	要死	c=1 d=1.78908e-20 t=36547
yao yao wu qi 	遙遙無期	c=1 d=1.90528e-25 t=36547
yao yuan 	遙遠	c=1 d=0.167797 t=36547
yao zai 	要在	c=1 d=2.64109e-14 t=36547
yao zuo 	要做	c=1 d=5.91033e-20 t=36547
ye 	也	c=148 d=1.19341 t=36547
ye 	葉	c=1 d=2.90232e-06 t=36547
ye 	頁	c=5 d=1.5692e-11 t=36547
ye bu 	也不	c=0 d=1.41916e-06 t=36547
ye bu cuo 	也不錯	c=2 d=2.58549e-19 t=36547
ye bu dui 	也不對	c=2 d=3.05164e-08 t=36547
ye bu hui 	也不會	c=1 d=2.10315e-11 t=36547
ye bu kan 	也不看	c=1 d=1.42323e-05 t=36547
ye bu neng 	也不能	c=1 d=1.13215e-19 t=36547
ye bu xing 	也不行	c=2 d=1.83662e-05 t=36547
ye bu zhi dao 	也不知道	c=1 d=1.58106e-07 t=36547
ye fen xiang 	也分享	c=1 d=1.28823e-09 t=36547
ye gai le 	也改了	c=2 d=0.000160872 t=36547
ye hai hao 	也還好	c=2 d=2.44984e-12 t=36547
ye he 	野鶴	c=1 d=0.00392653 t=36547
ye jiu 	也就	c=2 d=3.08336e-12 t=36547
ye jiu shi 	也就是	c=2 d=2.62069e-11 t=36547
ye kai shi 	也開始	c=2 d=9.22412e-20 t=36547
ye ke 	也可	c=1 d=0.774916 t=36547
ye ke yi 	也可以	c=4 d=4.89359e-05 t=36547
ye ke yi de 	也可以的	c=1 d=2.20677e-18 t=36547
ye lai 	也來	c=1 d=1.9858e-12 t=36547
ye man 	野蠻	c=1 d=1.23217e-15 t=36547
ye mei 	也沒	c=2 d=2.83944e-13 t=36547
ye mei you 	也沒有	c=1 d=0.000925663 t=36547
ye mian 	頁面	c=43 d=0.625102 t=36547
ye mian shang 	頁面上	c=1 d=2.40255e-18 t=36547
ye mian zhong 	頁面中	c=1 d=1.6453e-05 t=36547
ye neng 	也能	c=5 d=2.88932e-12 t=36547
ye shi 	也是	c=28 d=0.589078 t=36547
ye suan 	也算	c=1 d=0.00561348 t=36547
ye wu 	業務	c=51 d=0.698096 t=36547
ye wu fen 	業務分	c=2 d=3.62082e-20 t=36547
ye wu liang 	業務量	c=1 d=4.24402e-06 t=36547
ye xing 	也行	c=7 d=0.264477 t=36547
ye xu 	也許	c=2 d=0.00143012 t=36547
ye xu yao 	也需要	c=1 d=2.54851e-06 t=36547
ye yao 	也要	c=14 d=4.97143e-06 t=36547
ye yi yang 	也一樣	c=1 d=5.17644e-19 t=36547
ye yong 	也用	c=1 d=3.71059e-14 t=36547
ye you 	也有	c=17 d=0.866069 t=36547
ye zai 	也在	c=1 d=5.26379e-10 t=36547
ye zhi chi 	也支持	c=2 d=0.767206 t=36547
yi 	一	c=18 d=0.10686 t=36547
yi 	以	c=3 d=1.21051 t=36547
yi 	億	c=2 d=0.0769192 t=36547
yi 	咦	c=4 d=0.185444 t=36547
yi 	已	c=6 d=0.104829 t=36547
yi 	翼	c=3 d=3.29285e-10 t=36547
yi ba 	一把	c=1 d=1.93078e-05 t=36547
yi ba suo 	一把梭	c=1 d=3.05954e-09 t=36547
yi bai 	一百	c=1 d=4.97855e-31 t=36547
yi ban 	一半	c=5 d=8.23395e-09 t=36547
yi ban 	一版	c=2 d=2.3801e-24 t=36547
yi ban 	一般	c=42 d=0.574535 t=36547
yi bei 	一倍	c=1 d=3.89818e-06 t=36547
yi bian 	一遍	c=15 d=0.645898 t=36547
yi bian 	一邊	c=4 d=0.224249 t=36547
yi bo 	一波	c=2 d=0.290835 t=36547
yi bu 	一步	c=1 d=2.39717e-21 t=36547
yi bu 	一部	c=1 d=4.27997e-17 t=36547
yi bu 	異步	c=9 d=0.00579946 t=36547
yi bu fen 	一部分	c=3 d=2.76839e-09 t=36547
yi ce 	一測	c=1 d=3.20473e-25 t=36547
yi ceng ceng 	一層層	c=1 d=0.00400585 t=36547
yi chang 	一場	c=1 d=0.000593188 t=36547
yi chang 	一長	c=1 d=1.15761e-16 t=36547
yi chang 	異常	c=7 d=0.156552 t=36547
yi chu 	一處	c=3 d=0.00532682 t=36547
yi chu qu 	移出去	c=1 d=2.19196e-27 t=36547
yi ci 	一次	c=30 d=1.16057 t=36547
yi ci xing 	一次性	c=1 d=9.84745e-26 t=36547
yi ci yuan 	易次元	c=1 d=0.287941 t=36547
yi da 	一大	c=1 d=8.53595e-21 t=36547
yi da dui 	一大堆	c=2 d=1.44473e-05 t=36547
yi da pi 	一大批	c=0 d=1.97859e-29 t=36547
yi da pi ren 	一大批人	c=1 d=1.9885e-28 t=36547
yi dao 	移到	c=3 d=0.0112288 t=36547
yi dian 	一點	c=8 d=0.00763509 t=36547
yi ding 	一定	c=6 d=0.27135 t=36547
yi diu diu 	一丟丟	c=1 d=0.00123091 t=36547
yi dong 	移動	c=14 d=0.00501661 t=36547
yi dong bu dong 	一動不動	c=1 d=0.121846 t=36547
yi du 	一度	c=1 d=0.00290884 t=36547
yi du 	易讀	c=1 d=3.03901e-18 t=36547
yi duan 	一段	c=2 d=0.128735 t=36547
yi duan shi jian 	一段時間	c=1 d=2.64289e-22 t=36547
yi dui 	一堆	c=9 d=0.955997 t=36547
yi fen 	一份	c=16 d=0.514732 t=36547
yi fen zhong 	一分鐘	c=1 d=9.47613e-15 t=36547
yi fu 	衣服	c=1 d=4.05162e-19 t=36547
yi ge 	一個	c=181 d=1.54891 t=36547
yi ge ge 	一個個	c=1 d=1.7404e-19 t=36547
yi ge ren 	一個人	c=3 d=0.263158 t=36547
yi ge shi 	一個是	c=2 d=8.06816e-05 t=36547
yi ge yue 	一個月	c=6 d=0.00166713 t=36547
yi ge yue de 	一個月的	c=3 d=2.97171e-19 t=36547
yi gong 	一共	c=1 d=0.0675424 t=36547
yi gu 	一股	c=1 d=0.0327124 t=36547
yi gu zuo qi 	一鼓作氣	c=1 d=0.0328764 t=36547
yi hang 	一行	c=8 d=0.0101529 t=36547
yi hang 	移行	c=1 d=0.0101022 t=36547
yi hang ming ling 	一行命令	c=1 d=1.25015e-09 t=36547
yi hou 	以後	c=17 d=0.25924 t=36547
yi hui 	一會	c=30 d=0.429224 t=36547
yi hui 	意會	c=1 d=6.75999e-12 t=36547
yi ji 	以及	c=14 d=0.754132 t=36547
yi jia 	一家	c=0 d=1.03668e-13 t=36547
yi jian 	一鍵	c=4 d=2.53945e-05 t=36547
yi jian bu shu 	一鍵部署	c=2 d=2.18267e-06 t=36547
yi jian shi qing 	一件事情	c=1 d=2.98553e-15 t=36547
yi jing 	已經	c=44 d=0.981494 t=36547
yi ju 	一句	c=1 d=8.06816e-05 t=36547
yi ju 	依據	c=1 d=8.1086e-05 t=36547
yi kan 	一看	c=3 d=0.117114 t=36547
yi ke 	一顆	c=1 d=6.22203e-07 t=36547
yi kou 	一口	c=1 d=1.3552e-17 t=36547
yi kuan 	一款	c=1 d=2.83799e-07 t=36547
yi lai 	依賴	c=3 d=0.0175097 t=36547
yi lai er qu 	一來二去	c=2 d=4.34831e-25 t=36547
yi lan 	一欄	c=1 d=1.49051e-19 t=36547
yi liang nian 	一兩年	c=1 d=5.10024e-21 t=36547
yi lie 	一列	c=0 d=3.0057e-07 t=36547
yi liu 	一流	c=1 d=8.7747e-22 t=36547
yi liu 	遺留	c=1 d=1.56965e-10 t=36547
yi lu 	一路	c=1 d=2.38562e-23 t=36547
yi lu shun feng 	一路順風	c=1 d=2.39757e-23 t=36547
yi mei 	一枚	c=1 d=2.78463e-19 t=36547
yi miao 	一秒	c=1 d=1.71718e-08 t=36547
yi miao 	疫苗	c=4 d=5.01953e-09 t=36547
yi mu san fen di 	一畝三分地	c=1 d=1.25727e-17 t=36547
yi mu yi yang 	一模一樣	c=0 d=2.44226e-06 t=36547
yi mu yi yang de 	一模一樣的	c=1 d=2.45451e-05 t=36547
yi nan yi nv 	一男一女	c=1 d=1.06256e-08 t=36547
yi nei 	以內	c=1 d=0.109154 t=36547
yi nian 	一年	c=12 d=8.59045e-06 t=36547
yi pi 	一批	c=0 d=2.67918e-07 t=36547
